hr_name|hr_bookID
James K. Lowers/William Shakespeare/CliffsNotes|13018
William Shakespeare/David Scott Kastan|13020
Lewis Carroll/Jane Carruth/Rene Cloke|13023
Lewis Carroll/John Tenniel|13028
Lawrence Durrell|13033
Lawrence Durrell|13037
Lawrence Durrell|13039
Hermann Hesse|13040
Reynolds Price|13042
Jean-Jacques Rousseau/Susan Dunn/Gita May/Robert N. Bellah/David Bromwich/Conor           Cruise O'Brien|13050
Carl Hiaasen|13060
Carl Hiaasen|13061
Carl Hiaasen|13062
Carl Hiaasen|13063
Carl Hiaasen|13064
Carl Hiaasen|13066
Carl Hiaasen|13067
Carl Hiaasen|13068
Carl Hiaasen/Elmore Leonard/Dave Barry/James W. Hall/Edna Buchanan/Les Standiford/Paul Levine/Brian Antoni/Tananarive Due/John Dufresne/Vicki Hendricks/Carolina Hospital/Evelyn Mayerson|13069
Carl Hiaasen|13074
Carl Hiaasen|13075
Carl Hiaasen/Edward Asner|13076
Carl Hiaasen|13079
Carl Hiaasen|13083
Andrés Duany/Elizabeth Plater-Zyberk/Jeff Speck|13086
Don Colbert|13100
James Redfield|13104
James Redfield|13105
James Redfield/Lou Diamond Phillips|13106
James Redfield|13107
Robert M. Pirsig|13113
Donald Spoto|13119
Donald Spoto|13121
Donald Spoto|13122
James Patterson|13128
James Patterson/Andrew Gross|13130
James Patterson/Maxine Paetro|13131
James Patterson/Michael Ledwidge|13133
James Patterson/Howard Roughan|13134
James Patterson/Andrew Gross|13136
James Patterson|13137
James Patterson|13138
James Patterson|13139
James Patterson|13140
James Patterson|13141
James Patterson|13142
James Patterson|13143
James Patterson|13144
James Patterson|13145
James Patterson|13146
James Patterson/Howard Roughan|13147
James Patterson|13148
James Patterson|13149
James Patterson|13151
James Patterson|13152
James Patterson/Andrew Gross|13155
James Patterson/Andrew Gross|13157
James Patterson|13158
James Patterson/Peter de Jonge|13161
James Patterson|13162
James Patterson/Michael Garland|13164
Laura Ingalls Wilder/Renée Graef|13173
Howard Stern|13177
Lesley Glaister|13180
Kevin Smith/Phil Hester/Ande Parks|13194
Stephanie Spinner|13196
Jeffrey Archer|13199
Maya Angelou|13203
Maya Angelou|13206
Maya Angelou|13210
Maya Angelou/Linda Sunshine/Diego Rivera|13211
Maya Angelou/Jean-Michel Basquiat/Sara Jane Boyers|13215
Emily Brontë|13228
Lewis Carroll/Douglas R. Nickel|13237
Lewis Carroll/Graeme Base|13238
Maxim Gorky/Avrahm Yarmolinsky/Moura Budberg|13241
Jane Heller|13254
Ruth Heller|13257
Zoë Heller|13258
Paul Crilley|13260
Aristotle/Malcolm Heath|13270
Igor Stravinsky/George Seferis/Arthur Knodel/Ingolf Dahl|13275
C. Hassell Bullock|13276
John Milner/Piet Mondrian|13285
Mark Rothko/Miguel López-Remiro|13310
Lee Seldes|13314
Diane Waldman/Bernard Malamud|13320
Diane Waldman|13323
Henry M. Sayre|13329
Pindar/William H. Race|13336
Pindar/Cecil Maurice Bowra/Daniel C. Snell/Dawson William Turner/Maehler/Abraham Moore|13337
Pindar/G.S. Conway/Richard Stoneman|13342
Pindar/William H. Race|13344
Garth Nix|13345
Euripides/David R. Slavitt/Smith Palmer Bovie/Fred Chappell/Mark Rudman/Elaine Terranova/Richard Elman/Katharine Washburn/George D. Economou|13347
Prima Publishing|13357
Joyce Meyer|13360
Brenda Joyce|13365
Stuart Gilbert|13368
Miriam Toews|13374
Marilyn Herbert/Miriam Toews|13375
Dorothy Dunnett|13379
Stuart McLean|13382
Stuart McLean|13383
Stuart McLean|13388
David  Michaels/Tom Clancy|13397
David  Michaels/Raymond Benson/Tom Clancy|13398
David  Michaels/Raymond Benson/Tom Clancy|13399
Douglas E. Winter/Dan Simmons/Stephen King/George R.R. Martin|13413
Kathleen Banks Freeman/Hermann Alexander Diels|13414
Philip Ellis Wheelwright|13421
Geoffrey S. Kirk/John Earle Raven/Malcolm Schofield|13422
Catherine Osborne|13423
Jonathan Barnes/Ted Honderich|13424
Robin Waterfield/Anaximander/Anaximenes/Empedocles/Gorgias of Leontini/Heraclitus/Parmenides/Protagoras/Pythagoras/Thales/Thrasymachus/Zeno of Elea|13425
Stephen King|13440
Stephen King|13442
Stephen King/Peter Straub|13444
Stephen King/Bettina Blanch Tyroller|13446
Stephen King|13448
Stephen King/María Eugenia Ciocchini Suárez|13449
Stephen King|13451
Catherine Thimmesh/Melissa Sweet|13460
Stanley Coren|13462
Michael J. Gelb|13463
Jane Walmsley|13467
Terry Cole-Whittaker|13469
Jiddu Krishnamurti/D. Rajagopal|13470
Pam Johnson-Bennett|13484
Giuliana DePandi|13485
Howard W. Stone/James O. Duke|13486
Hirohiko Araki|13487
Hirohiko Araki|13488
Hirohiko Araki|13489
Hirohiko Araki|13490
Hirohiko Araki|13492
Hirohiko Araki|13493
Hirohiko Araki/Hirohiko Araki|13494
Hirohiko Araki|13495
George R.R. Martin|13500
Ben Avery/Mike S. Miller/George R.R. Martin/Mike Crowell|13501
George R.R. Martin/Roy Dotrice|13504
George R.R. Martin|13505
Charles de Lint|13506
James W. Loewen|13508
James W. Loewen|13509
Miguel Serrano|13517
Hermann Hesse/Hilda Rosner|13519
Gregory Maguire/Douglas Smith/Jelena Bojić|13521
Geraldine Brooks|13529
Geraldine Brooks|13530
Hirohiko Araki|13536
Hirohiko Araki/Hirohiko Araki|13538
Hirohiko Araki/Hirohiko Araki|13540
Hirohiko Araki/Hirohiko Araki|13541
Hirohiko Araki|13543
Hirohiko Araki|13544
Hirohiko Araki/Hirohiko Araki|13545
Hirohiko Araki|13546
Hirohiko Araki/Hirohiko Araki|13547
Hirohiko Araki/Hirohiko Araki|13548
Kyoko Hikawa/Yuko Sawada/Freeman Wong|13549
Kyoko Hikawa/Yuko Sawada/Freeman Wong|13550
Kyoko Hikawa/Yuko Sawada/Freeman Wong|13551
Ursula K. Le Guin|13552
Takehiko Inoue|13557
Kyoko Hikawa|13562
CLAMP/William Flanagan|13568
CLAMP/William Flanagan|13569
CLAMP/Anthony Gerard|13570
CLAMP/William Flanagan|13571
CLAMP/William Flanagan|13575
CLAMP/William Flanagan|13576
CLAMP/William Flanagan|13577
CLAMP/William Flanagan|13578
CLAMP/William Flanagan|13579
CLAMP|13583
CLAMP|13584
CLAMP|13585
CLAMP|13586
CLAMP|13587
Yumi Hotta/Takeshi Obata|13588
Yumi Hotta/Takeshi Obata|13589
Yumi Hotta/Takeshi Obata|13590
Yumi Hotta/Takeshi Obata/Yukari Umezawa|13591
Yumi Hotta/Takeshi Obata|13592
Yumi Hotta/Yumi Hotta|13593
Yumi Hotta/Yumi Hotta|13594
Yumi Hotta/Yumi Hotta|13595
Yumi Hotta/Yumi Hotta|13596
Yumi Hotta/Yumi Hotta|13598
Yumi Hotta/Yumi Hotta|13600
Yumi Hotta/Yumi Hotta|13602
Yumi Hotta/Takeshi Obata|13603
Yumi Hotta/Yumi Hotta|13608
Yumi Hotta/Yumi Hotta|13609
Yumi Hotta/Yumi Hotta|13611
Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki|13614
Tsugumi Ohba/Takeshi Obata/Pookie Rolf|13615
Tsugumi Ohba/Alexis Kirsch|13616
Tsugumi Ohba/Takeshi Obata/Alexis Kirsch|13617
Tsugumi Ohba/Takeshi Obata/Pookie Rolf|13618
Tsugumi Ohba/Takeshi Obata/Pookie Rolf|13619
Tsugumi Ohba/Takeshi Obata/Alexis Kirsch|13620
Tsugumi Ohba/Takeshi Obata/Alexis Kirsch|13621
Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki|13622
Tsugumi Ohba/Takeshi Obata/Tetsuichiro Miyaki|13623
E.R. Eddison/Keith   Henderson|13624
E.R. Eddison/Gerald Ravenscourt Hayes/Keith   Henderson|13625
E.R. Eddison|13628
Frederick P. Brooks Jr.|13629
Junji Ito/伊藤潤二/Naomi Kokubo|13630
Junji Ito/伊藤潤二/Naomi Kokubo|13631
Junji Ito/伊藤潤二|13632
Junji Ito/伊藤潤二|13633
Junji Ito/伊藤潤二|13634
Yōko Kamio/神尾葉子|13638
Yōko Kamio/神尾葉子|13639
Yōko Kamio/神尾葉子|13640
Ursula K. Le Guin|13647
Ursula K. Le Guin|13648
Lao Tzu/Ursula K. Le Guin/J.P. Seaton|13649
Ursula K. Le Guin|13650
Ursula K. Le Guin|13651
Ursula K. Le Guin|13653
Ursula K. Le Guin|13654
Ursula K. Le Guin|13657
Ursula K. Le Guin/Samuel Roukin|13658
Ursula K. Le Guin|13659
Ursula K. Le Guin/S.D. Schindler|13660
Ursula K. Le Guin|13661
Ursula K. Le Guin/Margot Paronis|13662
Ursula K. Le Guin/S.D. Schindler|13664
Ursula K. Le Guin/S.D. Schindler|13666
Ursula K. Le Guin|13667
Mikhail Tal/Iakov Damsky/Kenneth P. Neat|13674
Mikhail Tal/Hanon W. Russell|13677
Miguel de Cervantes Saavedra/John Rutherford|13688
Eiji Nonaka/Brendan Frayne|13719
Eiji Nonaka/Brendan Frayne|13720
Eiji Nonaka/Brendan Frayne|13722
Eiji Nonaka/Brendan Frayne|13724
Tite Kubo|13727
Tite Kubo|13728
Tite Kubo|13729
Tite Kubo|13730
Tite Kubo|13731
Tite Kubo|13733
Tite Kubo|13735
Fuyumi Ono/小野 不由美/Akihiro Yamada/山田 章博/Elye J. Alexander/Alexander O. Smith|13737
Suzette Haden Elgin|13739
Hiroyuki Morioka|13741
Hiroyuki Morioka|13743
Julie Powell|13746
Julie Powell|13747
Yasunari Kawabata/Edward G. Seidensticker|13752
Diana Wynne Jones|13759
Nancy Conrad/Howard A. Klausner/Buzz Aldrin|13762
Chie Shinohara|13764
Chie Shinohara|13765
Chie Shinohara|13767
Chie Shinohara|13769
Yayoi Ogawa|13783
Yayoi Ogawa|13784
Yayoi Ogawa|13785
Yayoi Ogawa|13786
Yayoi Ogawa/小川 彌生|13793
Chieri Uegaki/Stéphane Jorisch|13797
Suki Kim|13800
R. Scott Bakker|13806
Raymond E. Feist|13807
Raymond E. Feist|13812
Raymond E. Feist|13814
Roger Zelazny/Scott Zrubeck/Steven Brust|13820
Roger Zelazny|13821
John Gregory Betancourt/Roger Zelazny|13823
Tamora Pierce|13829
Tamora Pierce|13831
Tamora Pierce/Josepha Sherman/Margaret Mahy/Lesley McBain/Mike Resnick/Bruce Rogers/Pamela F. Service/Jan Stirling/Holly Black/Doranna Durgin/India Edghill/Rosemary Edghill/Esther M. Friesner/Laura Anne Gilman/Janis Ian/Brett Hartinge|13832
Tamora Pierce|13833
Tamora Pierce|13834
Tamora Pierce|13835
Tamora Pierce|13836
Tamora Pierce|13837
Michael Pollan|13839
Michael Pollan/Scott Brick|13842
Joyce Lankester Brisley|13845
Mandy Aftel|13847
C.S. Lewis/Pauline Baynes|13853
R.A. Salvatore|13854
Terry Pratchett|13856
Jackie French Koller/Rebecca Guay|13860
Raymond E. Feist|13867
Raymond E. Feist/Brett Booth|13871
Katherine Dunn|13872
Barbara Park/Kenneth Lafreniere|13876
Raymond E. Feist|13878
Raymond E. Feist|13879
Raymond E. Feist|13881
Robert Jordan|13890
Robert Jordan|13891
Robert Jordan|13895
Sylvia Nasar|13912
Edward de Bono|13913
Sayadaw U. Pandita/Kate Wheeler/Swami Vivekananda|13914
Sylvia Nasar/Carlo Capararo/Sergio Mancini/Roberta Zuppet|13916
Juliet Marillier|13922
Juliet Marillier|13923
Juliet Marillier|13924
Juliet Marillier|13925
Juliet Marillier|13927
Juliet Marillier|13929
Juliet Marillier|13930
Juliet Marillier|13931
Andrew Solomon|13932
Andrew Solomon|13934
Frank Warren|13939
Frank Warren|13943
William Kalush/Larry Sloman|13944
Melanie Rawn/Kate Elliott/Jennifer Roberson|13947
James Preller/Jamie  Smith|13951
Lois Gladys Leppard|13954
Monica Furlong|13956
Konrad Eisenbichler|13964
Konrad Lorenz/Marjorie Kerr Wilson|13965
David S. Garnett/David Ferring|13968
Mercedes Lackey|13979
Mercedes Lackey|13980
Mercedes Lackey|13981
Mercedes Lackey|13982
Mercedes Lackey|13983
Mercedes Lackey/Roberta Gellis|13985
Mercedes Lackey|13986
Mercedes Lackey|13987
Mercedes Lackey/Rosemary Edghill/Sarah A. Hoyt/Tanya Huff/Fiona Patton/Janni Lee Simner/Mickey Zucker Reichert/Judith Tarr/Larry Dixon/Michael Z. Williamson/Nancy Asire/Richard Lee Byers/Brenda Cooper/Stephanie D. Shaver/Kate Paulk/Michael Longcor/Ben Ohlander|13988
Mercedes Lackey|13990
Mercedes Lackey/Eric Flint/Dave Freer|13991
Mercedes Lackey|13993
Mercedes Lackey|13994
Mercedes Lackey|13995
Mercedes Lackey|13996
Mercedes Lackey|13997
Mercedes Lackey|13998
Mercedes Lackey|14000
Mercedes Lackey/Tanya Huff/Mickey Zucker Reichert/Michelle Sagara West/Gary A. Braunbeck/John Helfers/Elisabeth Waters/Lawrence Schimel/Mark Shepherd/Janni Lee Simner/Richard Lee Byers/Josepha Sherman/Larry Dixon/John Yezeguielian/Mel White/Stephanie D. Shaver/Kristin Schwengel/Ben Ohlander/Philip M. Austin|14002
Mercedes Lackey|14003
Mercedes Lackey|14004
Mercedes Lackey/Larry Dixon|14007
Mercedes Lackey/Rosemary Edghill|14008
Mercedes Lackey/Larry Dixon|14009
Mercedes Lackey|14012
Mercedes Lackey/Tanith Lee/C.E. Murphy|14013
Mercedes Lackey|14014
Bruce Patton/Douglas Stone/Sheila Heen|14016
Yasunari Kawabata/Alisa Freedman|14026
Yasunari Kawabata/Howard Hibbett|14029
Yasunari Kawabata/J. Martin Holman|14030
Yasunari Kawabata/Lane Dunlop/J. Martin Holman|14031
Yasunari Kawabata/Edward G. Seidensticker/Yukio Mishima|14032
Yasunari Kawabata/Michael Emmerich|14033
Richard Olney|14043
Lady Sarashina/Ivan Morris|14045
Audrey Niffenegger|14046
Maureen Child|14049
Susan   Mallery|14051
Donna Tartt|14054
Donna Tartt|14055
John Lawrence Peterson|14056
Laura Ingalls Wilder/Renée Graef|14060
Tomie dePaola|14063
Richard Matheson|14064
Naomi Novik|14069
Dorothy L. Sayers/Jill Paton Walsh|14072
Paul Belien|14075
Chiho Saito|14081
R.K. Narayan/Jhumpa Lahiri|14082
Bernard Malamud/Jhumpa Lahiri|14084
Jhumpa Lahiri|14088
Junichi Satō/Kaori Naruse|14089
Junichi Satō/Kaori Naruse|14091
Junichi Satō/Kaori Naruse|14092
Lennard Zinn/Todd Telander|14093
Howard Zinn|14095
Jon Kabat-Zinn|14096
Jon Kabat-Zinn|14098
June Casagrande|14106
M.C. Beaton|14107
Tomo Matsumoto/Tomo Kimura|14115
Max Eilenberg/Angela Barrett|14117
Teddy Slater/Ron Dias/Ric González|14118
Don DeLillo/Marianne Véron|14131
Don DeLillo/Mark Osteen|14137
Erich Fromm/Peter D. Kramer/Rainer Funk|14142
Eiki Eiki/Sashiko Sato/Bambi Eloriaga|14143
Arien Mack/Irvin Rock|14168
John M. Hull/Oliver Sacks|14169
Paul De Man/Wlad Godzich|14173
Ellis Weiner/Barbara Davilman/Gabi Payn|14176
Pearson Scott Foresman/William S. Gray|14177
Chester Gould/Ashley Wood/Max Allan Collins|14179
Philip K. Dick|14181
Philip K. Dick/Jonathan Lethem|14182
Philip K. Dick|14183
Philip K. Dick/Lawrence Sutin|14184
Philip K. Dick/John Brunner|14186
Philip K. Dick|14188
Jayne Castle/Jayne Ann Krentz|14194
Susanna Clarke/Ana María de la Fuente|14196
Lan Samantha Chang|14214
Rick Bass|14227
Rick Bass|14228
Rick Bass|14230
F. Scott Fitzgerald|14235
Richard Flanagan|14236
Gabriel García Márquez/Gregory Rabassa|14240
Mary Karr|14241
Celeste Bradley|14242
Celeste Bradley|14243
Barbara Kingsolver|14248
Barbara Kingsolver|14249
Matthew Kneale|14257
Matthew Kneale|14258
Halldór Laxness/James Anderson Thompson|14263
Halldór Laxness/Magnus Magnusson|14264
Halldór Laxness/Magnus Magnusson|14265
Halldór Laxness/Magnus Magnusson/Jane Smiley|14266
Halldór Laxness/Philip Roughton/Adam Haslett|14267
Halldór Laxness/Magnus Magnusson|14268
Alistair MacLeod|14271
Alice Munro/Margaret Atwood|14279
Alice Munro|14281
Alice Munro|14282
Alice Munro|14283
Alice Munro/Susanna Basso|14284
Alice Munro|14285
Alice Munro|14286
Ryū Murakami/Stephen Snyder|14289
George Saunders|14295
Jane Smiley|14300
Jane Smiley|14305
Zadie Smith|14310
Zadie Smith|14312
Leo Tolstoy/Constance Garnett|14313
Bob Dylan|14318
Bob Dylan/Jonathan Cott|14319
Michael Gray|14320
Stephen Wright|14326
Robert A. Heinlein|14336
Victor Villaseñor|14345
John Steinbeck|14349
William Shakespeare/Stephen Orgel/A.R. Braunmuller/Russ McDonald|14350
Madeleine L'Engle|14358
Rudolfo Anaya|14362
Scott O'Dell/Tantoo Cardinal|14367
Patricia McHugh|14375
Alan Lightman|14376
Julie Aigner-Clark/Nadeem Zaidi|14378
Kresley Cole|14384
Kresley Cole|14385
Kresley Cole|14386
Neil Cole/Leonard Sweet|14389
Anton Chekhov/Jack Coulehan/Robert Coles|14393
Robert Coles/George Ford|14403
Cole Porter/Robert Kimball/John Updike|14406
Michael Spring/William Golding|14414
Steve Eddy|14427
William Golding|14428
William Golding|14430
Richard Reeves|14455
Oliver Sacks|14456
Carrie Vaughn|14460
Carrie Vaughn|14461
Ken Mandelbaum|14462
Carrie Vaughn|14463
O. Henry/Bennett Cerf/Van H. Cartmell|14467
Peggy Parish/Various|14472
Peggy Parish/Lynn Sweat|14473
Peggy Parish/Lynn Sweat|14475
Peggy Parish/Lynn Sweat|14476
Peggy Parish/Lynn Sweat|14477
Peggy Parish/Lynn Sweat|14479
Michael Rabiger|14485
Bill Nichols|14487
Michael W. Dean|14490
Mark Mazower|14491
Leon Sciaky/Peter Sciaky|14492
Colin Wilson|14495
Neil Gaiman|14497
Mike Carey/Glenn Fabry/Neil Gaiman|14498
Neil Gaiman|14503
Herman Wouk|14504
Patrick Süskind|14535
Gaston Leroux/Margaret Jull Costa/Terry Hale|14542
Alex Austin|14551
Francesca Lia Block|14560
Francesca Lia Block|14566
Francesca Lia Block|14567
Louisa May Alcott|14570
Thich Nhat Hanh/Arnold Kotler/Dalai Lama XIV|14572
Mikal Gilmore|14583
Adam Woog|14591
Legs McNeil/Gillian McCain|14595
Ian Glasper|14604
David Weisman/Melissa Painter|14605
Jean Stein/George Plimpton|14606
James Fenimore Cooper/Blake Nevius|14616
J.D. Salinger/Rudolph F. Rau|14640
J.D. Salinger/Eike Schönfeld|14641
Pearl S. Buck|14644
Pearl S. Buck|14647
Pearl S. Buck|14648
Donald J. Sobol/Leonard W. Shortall|14656
Donald J. Sobol/Warren Chang|14657
Donald J. Sobol/Gail Owens|14658
Donald J. Sobol/Warren Chang|14659
Qiu Xiaolong|14663
Stendhal/Burton Raffel/Diane Johnson|14664
Stendhal/Robert M. Adams|14666
Robert Robinson/Jonathan Slevin|14670
Mark Wigan|14673
Stendhal/Gilbert Sale/Suzanne Sale/B.C.J.G. Knight/Jean Stewart|14679
Stendhal/Richard Howard/Robert Andrew Parker|14680
Stendhal/Roger Pearson/Margaret Mauldon|14684
Lord Dunsany/Neil Gaiman|14686
Lord Dunsany/S.T. Joshi|14688
Lord Dunsany/John Gregory Betancourt/Lin Carter|14691
Lord Dunsany/Sidney H. Sime|14693
William Morris/Michale W. Perry|14698
Johann Wolfgang von Goethe/David  Luke|14705
Johann Wolfgang von Goethe/Peter Salm|14706
Johann Wolfgang von Goethe/David  Luke|14707
Gotthold Ephraim Lessing|14712
Mark Yarnell/Rene Reid Yarnell/Richard  Poe|14719
Yochai Benkler|14721
Ha Jin|14729
Ha Jin/季思聰|14731
Tim Bogenn|14741
Richard Dawkins|14743
Jennifer Weiner|14748
Jennifer Weiner|14755
Jennifer Weiner|14756
Emma McLaughlin/Nicola Kraus|14768
Chaim Potok|14769
William Gibson|14770
R.C. Sproul|14778
Jerome Karabel|14781
John Sandford|14785
Norman L. Geisler|14786
Stephanie Laurens|14788
John Major Jenkins/Terence McKenna|14790
Marco Polo/Howard Mittelmark/Milton Rugoff|14808
John Marco|14812
Philip K. Dick|14817
Salman Rushdie|14836
David Baldacci|14839
David Baldacci|14841
David Baldacci|14851
Joyce Carol Oates|14861
Jodi Picoult|14864
Jodi Picoult|14865
Jodi Picoult|14866
Jodi Picoult|14867
Jodi Picoult|14868
S.E. Hinton/Jodi Picoult|14870
Jodi Picoult|14883
Jodi Picoult|14886
Jodi Picoult|14888
Betty  Smith|14891
Wallace Stegner|14895
Wallace Stegner/Page Stegner|14896
Wallace Stegner/Richard W. Etulain|14899
Jane Austen|14905
Jane Austen|14909
Jane Austen|14911
Jane Austen|14913
Jane Austen/Pat Rogers|14914
Ted Bader/Marilyn Bader|14917
Jane Austen/James Kinsley/Adela Pinch|14926
Jane Austen|14927
Jane Austen/Prunella Scales|14930
Jane Austen/Claudia L. Johnson|14934
Edward Albee|14940
Virginia Woolf/Mark Hussey|14941
Virginia Woolf/Maureen Howard|14942
Virginia Woolf|14943
Virginia Woolf/Jeanne Schulkind|14945
Virginia Woolf/Susan Dick|14946
Virginia Woolf/Anne Olivier Bell/Andrew McNeillie|14947
Virginia Woolf/Leonard Woolf|14948
Gertrude Stein|14951
Anita Shreve|14959
Anita Shreve|14960
Anita Shreve|14962
Anita Shreve|14964
Kate Mosse|14975
James Luceno|14978
Jorge Luis Borges/James E. Irby/Donald A. Yates/André Maurois|14981
Kate Mosse/Claudia Conde|14983
Mary Roach|14990
Dean Koontz|14995
Dean Koontz|14996
Joyce Carol Oates|15003
Joyce Carol Oates/Barry Moser/Erhan Sunar|15004
Lotte H. Eisner|15012
Kerry Patterson/Joseph Grenny/Ron McMillan/Al Switzler/Stephen R. Covey|15014
Neale Donald Walsch|15015
Neale Donald Walsch|15018
Neale Donald Walsch|15019
Robert Scoble/Shel  Israel|15021
Margaret Shepherd/Penny Carter/Sharon Hogan|15022
Stephen Miller|15023
Michka Assayas|15030
David Lazar|15034
Jeanette Winterson|15044
Jeanette Winterson|15045
Jeanette Winterson|15046
Jeanette Winterson|15047
Jeanette Winterson|15048
Jeanette Winterson|15049
Jeanette Winterson|15050
